SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2015
50,2,4,31,65,Nebraska,Furnas County,4862
50,2,4,31,67,Nebraska,Gage County,21900
50,2,4,31,69,Nebraska,Garden County,1918
50,2,4,31,71,Nebraska,Garfield County,2028
50,2,4,31,73,Nebraska,Gosper County,1973
50,2,4,31,75,Nebraska,Grant County,641
50,2,4,31,77,Nebraska,Greeley County,2429
50,2,4,31,79,Nebraska,Hall County,61680
50,2,4,31,81,Nebraska,Hamilton County,9190
50,2,4,31,83,Nebraska,Harlan County,3452
50,2,4,31,85,Nebraska,Hayes County,932
50,2,4,31,87,Nebraska,Hitchcock County,2883
50,2,4,31,89,Nebraska,Holt County,10313
50,2,4,31,91,Nebraska,Hooker County,732
50,2,4,31,93,Nebraska,Howard County,6409
50,2,4,31,95,Nebraska,Jefferson County,7263
50,2,4,31,97,Nebraska,Johnson County,5173
50,2,4,31,99,Nebraska,Kearney County,6585
50,2,4,31,101,Nebraska,Keith County,8063
50,2,4,31,103,Nebraska,Keya Paha County,804
50,2,4,31,105,Nebraska,Kimball County,3689
50,2,4,31,107,Nebraska,Knox County,8543
50,2,4,31,109,Nebraska,Lancaster County,306468
50,2,4,31,111,Nebraska,Lincoln County,35656
50,2,4,31,113,Nebraska,Logan County,777
50,2,4,31,115,Nebraska,Loup County,585
50,2,4,31,117,Nebraska,McPherson County,475
50,2,4,31,119,Nebraska,Madison County,35039
50,2,4,31,121,Nebraska,Merrick County,7787
50,2,4,31,123,Nebraska,Morrill County,4854
50,2,4,31,125,Nebraska,Nance County,3595
50,2,4,31,127,Nebraska,Nemaha County,7046
50,2,4,31,129,Nebraska,Nuckolls County,4329
50,2,4,31,131,Nebraska,Otoe County,15984
50,2,4,31,133,Nebraska,Pawnee County,2659
50,2,4,31,135,Nebraska,Perkins County,2944
50,2,4,31,137,Nebraska,Phelps County,9296
50,2,4,31,139,Nebraska,Pierce County,7208
50,2,4,31,141,Nebraska,Platte County,32847
50,2,4,31,143,Nebraska,Polk County,5202
50,2,4,31,145,Nebraska,Red Willow County,10829
50,2,4,31,147,Nebraska,Richardson County,8094
50,2,4,31,149,Nebraska,Rock County,1381
50,2,4,31,151,Nebraska,Saline County,14282
50,2,4,31,153,Nebraska,Sarpy County,175692
50,2,4,31,155,Nebraska,Saunders County,21016
50,2,4,31,157,Nebraska,Scotts Bluff County,36261
50,2,4,31,159,Nebraska,Seward County,17110
50,2,4,31,161,Nebraska,Sheridan County,5220
50,2,4,31,163,Nebraska,Sherman County,3091
50,2,4,31,165,Nebraska,Sioux County,1260
50,2,4,31,167,Nebraska,Stanton County,5937
50,2,4,31,169,Nebraska,Thayer County,5163
50,2,4,31,171,Nebraska,Thomas County,684
50,2,4,31,173,Nebraska,Thurston County,7064
50,2,4,31,175,Nebraska,Valley County,4154
50,2,4,31,177,Nebraska,Washington County,20248
50,2,4,31,179,Nebraska,Wayne County,9367
50,2,4,31,181,Nebraska,Webster County,3625
50,2,4,31,183,Nebraska,Wheeler County,750
50,2,4,31,185,Nebraska,York County,13806
40,4,8,32,0,Nevada,Nevada,2890845
50,4,8,32,1,Nevada,Churchill County,24200
50,4,8,32,3,Nevada,Clark County,2114801
50,4,8,32,5,Nevada,Douglas County,47710
50,4,8,32,7,Nevada,Elko County,51935
50,4,8,32,9,Nevada,Esmeralda County,829
50,4,8,32,11,Nevada,Eureka County,2016
50,4,8,32,13,Nevada,Humboldt County,17019
50,4,8,32,15,Nevada,Lander County,5903
50,4,8,32,17,Nevada,Lincoln County,5036
50,4,8,32,19,Nevada,Lyon County,52585
50,4,8,32,21,Nevada,Mineral County,4478
50,4,8,32,23,Nevada,Nye County,42477
50,4,8,32,27,Nevada,Pershing County,6634
50,4,8,32,29,Nevada,Storey County,3987
50,4,8,32,31,Nevada,Washoe County,446903
50,4,8,32,33,Nevada,White Pine County,9811
50,4,8,32,510,Nevada,Carson City,54521
40,1,1,33,0,New Hampshire,New Hampshire,1330608
50,1,1,33,1,New Hampshire,Belknap County,60641
50,1,1,33,3,New Hampshire,Carroll County,47285
50,1,1,33,5,New Hampshire,Cheshire County,75909
50,1,1,33,7,New Hampshire,Coos County,31212
50,1,1,33,9,New Hampshire,Grafton County,89320
50,1,1,33,11,New Hampshire,Hillsborough County,406678
50,1,1,33,13,New Hampshire,Merrimack County,147994
50,1,1,33,15,New Hampshire,Rockingham County,301777
50,1,1,33,17,New Hampshire,Strafford County,126825
50,1,1,33,19,New Hampshire,Sullivan County,42967
40,1,2,34,0,New Jersey,New Jersey,8958013
50,1,2,34,1,New Jersey,Atlantic County,274219
50,1,2,34,3,New Jersey,Bergen County,938506
50,1,2,34,5,New Jersey,Burlington County,450226
50,1,2,34,7,New Jersey,Camden County,510923
50,1,2,34,9,New Jersey,Cape May County,94727
50,1,2,34,11,New Jersey,Cumberland County,155854
50,1,2,34,13,New Jersey,Essex County,797434
50,1,2,34,15,New Jersey,Gloucester County,291479
50,1,2,34,17,New Jersey,Hudson County,674836
50,1,2,34,19,New Jersey,Hunterdon County,125488
50,1,2,34,21,New Jersey,Mercer County,371398
50,1,2,34,23,New Jersey,Middlesex County,840900
50,1,2,34,25,New Jersey,Monmouth County,628715
50,1,2,34,27,New Jersey,Morris County,499509
50,1,2,34,29,New Jersey,Ocean County,588721
50,1,2,34,31,New Jersey,Passaic County,510916
50,1,2,34,33,New Jersey,Salem County,64180
50,1,2,34,35,New Jersey,Somerset County,333654
50,1,2,34,37,New Jersey,Sussex County,143673
50,1,2,34,39,New Jersey,Union County,555786
50,1,2,34,41,New Jersey,Warren County,106869
40,4,8,35,0,New Mexico,New Mexico,2085109
50,4,8,35,1,New Mexico,Bernalillo County,676685
50,4,8,35,3,New Mexico,Catron County,3456
50,4,8,35,5,New Mexico,Chaves County,65764
50,4,8,35,6,New Mexico,Cibola County,27329
50,4,8,35,7,New Mexico,Colfax County,12414
50,4,8,35,9,New Mexico,Curry County,50398
50,4,8,35,11,New Mexico,De Baca County,1828
50,4,8,35,13,New Mexico,Doña Ana County,214295
50,4,8,35,15,New Mexico,Eddy County,57578
50,4,8,35,17,New Mexico,Grant County,28609
50,4,8,35,19,New Mexico,Guadalupe County,4371
50,4,8,35,21,New Mexico,Harding County,698
50,4,8,35,23,New Mexico,Hidalgo County,4423
50,4,8,35,25,New Mexico,Lea County,71180
50,4,8,35,27,New Mexico,Lincoln County,19420
50,4,8,35,28,New Mexico,Los Alamos County,17785
50,4,8,35,29,New Mexico,Luna County,24518
50,4,8,35,31,New Mexico,McKinley County,76708
50,4,8,35,33,New Mexico,Mora County,4596
50,4,8,35,35,New Mexico,Otero County,64362
50,4,8,35,37,New Mexico,Quay County,8455
50,4,8,35,39,New Mexico,Rio Arriba County,39465
50,4,8,35,41,New Mexico,Roosevelt County,19120
50,4,8,35,43,New Mexico,Sandoval County,139394
50,4,8,35,45,New Mexico,San Juan County,118737
50,4,8,35,47,New Mexico,San Miguel County,27967
50,4,8,35,49,New Mexico,Santa Fe County,148686
50,4,8,35,51,New Mexico,Sierra County,11282
50,4,8,35,53,New Mexico,Socorro County,17256
50,4,8,35,55,New Mexico,Taos County,32907
50,4,8,35,57,New Mexico,Torrance County,15485
50,4,8,35,59,New Mexico,Union County,4201
50,4,8,35,61,New Mexico,Valencia County,75737
40,1,2,36,0,New York,New York,19795791
50,1,2,36,1,New York,Albany County,309381
50,1,2,36,3,New York,Allegany County,47462
50,1,2,36,5,New York,Bronx County,1455444
50,1,2,36,7,New York,Broome County,196567
50,1,2,36,9,New York,Cattaraugus County,77922
50,1,2,36,11,New York,Cayuga County,78288
50,1,2,36,13,New York,Chautauqua County,130779
50,1,2,36,15,New York,Chemung County,87071
50,1,2,36,17,New York,Chenango County,48844
50,1,2,36,19,New York,Clinton County,81251
50,1,2,36,21,New York,Columbia County,61509
50,1,2,36,23,New York,Cortland County,48494
50,1,2,36,25,New York,Delaware County,46053
50,1,2,36,27,New York,Dutchess County,295754
50,1,2,36,29,New York,Erie County,922578
50,1,2,36,31,New York,Essex County,38478
50,1,2,36,33,New York,Franklin County,50660
50,1,2,36,35,New York,Fulton County,53992
50,1,2,36,37,New York,Genesee County,58937
50,1,2,36,39,New York,Greene County,47625
50,1,2,36,41,New York,Hamilton County,4712
50,1,2,36,43,New York,Herkimer County,63100
50,1,2,36,45,New York,Jefferson County,117635
50,1,2,36,47,New York,Kings County,2636735
50,1,2,36,49,New York,Lewis County,26957
50,1,2,36,51,New York,Livingston County,64717
50,1,2,36,53,New York,Madison County,71849
50,1,2,36,55,New York,Monroe County,749600
50,1,2,36,57,New York,Montgomery County,49642
50,1,2,36,59,New York,Nassau County,1361350
50,1,2,36,61,New York,New York County,1644518
50,1,2,36,63,New York,Niagara County,212652
50,1,2,36,65,New York,Oneida County,232500
50,1,2,36,67,New York,Onondaga County,468463
50,1,2,36,69,New York,Ontario County,109561
50,1,2,36,71,New York,Orange County,377647
50,1,2,36,73,New York,Orleans County,41582
50,1,2,36,75,New York,Oswego County,120146
50,1,2,36,77,New York,Otsego County,60636
50,1,2,36,79,New York,Putnam County,99042
50,1,2,36,81,New York,Queens County,2339150
50,1,2,36,83,New York,Rensselaer County,160266
50,1,2,36,85,New York,Richmond County,474558
50,1,2,36,87,New York,Rockland County,326037
50,1,2,36,89,New York,St. Lawrence County,111007
50,1,2,36,91,New York,Saratoga County,226249
50,1,2,36,93,New York,Schenectady County,154604
50,1,2,36,95,New York,Schoharie County,31330
50,1,2,36,97,New York,Schuyler County,18186
50,1,2,36,99,New York,Seneca County,34833
50,1,2,36,101,New York,Steuben County,97631
50,1,2,36,103,New York,Suffolk County,1501587
50,1,2,36,105,New York,Sullivan County,74877
50,1,2,36,107,New York,Tioga County,49453
50,1,2,36,109,New York,Tompkins County,104926
50,1,2,36,111,New York,Ulster County,180143
50,1,2,36,113,New York,Warren County,64688
50,1,2,36,115,New York,Washington County,62230
50,1,2,36,117,New York,Wayne County,91446
50,1,2,36,119,New York,Westchester County,976396
50,1,2,36,121,New York,Wyoming County,41013
50,1,2,36,123,New York,Yates County,25048
40,3,5,37,0,North Carolina,North Carolina,10042802
50,3,5,37,1,North Carolina,Alamance County,158276
50,3,5,37,3,North Carolina,Alexander County,37325
50,3,5,37,5,North Carolina,Alleghany County,10837
50,3,5,37,7,North Carolina,Anson County,25759
50,3,5,37,9,North Carolina,Ashe County,27020
50,3,5,37,11,North Carolina,Avery County,17689
50,3,5,37,13,North Carolina,Beaufort County,47651
50,3,5,37,15,North Carolina,Bertie County,20199
50,3,5,37,17,North Carolina,Bladen County,34318
50,3,5,37,19,North Carolina,Brunswick County,122765
50,3,5,37,21,North Carolina,Buncombe County,253178
50,3,5,37,23,North Carolina,Burke County,88842
50,3,5,37,25,North Carolina,Cabarrus County,196762
50,3,5,37,27,North Carolina,Caldwell County,81287
50,3,5,37,29,North Carolina,Camden County,10309
50,3,5,37,31,North Carolina,Carteret County,68879
50,3,5,37,33,North Carolina,Caswell County,22941
50,3,5,37,35,North Carolina,Catawba County,155056
50,3,5,37,37,North Carolina,Chatham County,70928
50,3,5,37,39,North Carolina,Cherokee County,27178
50,3,5,37,41,North Carolina,Chowan County,14394
50,3,5,37,43,North Carolina,Clay County,10703
50,3,5,37,45,North Carolina,Cleveland County,96879
50,3,5,37,47,North Carolina,Columbus County,56694
50,3,5,37,49,North Carolina,Craven County,103451
50,3,5,37,51,North Carolina,Cumberland County,323838
50,3,5,37,53,North Carolina,Currituck County,25263
50,3,5,37,55,North Carolina,Dare County,35663
50,3,5,37,57,North Carolina,Davidson County,164622
50,3,5,37,59,North Carolina,Davie County,41753
50,3,5,37,61,North Carolina,Duplin County,59159
50,3,5,37,63,North Carolina,Durham County,300952
50,3,5,37,65,North Carolina,Edgecombe County,54150
50,3,5,37,67,North Carolina,Forsyth County,369019
50,3,5,37,69,North Carolina,Franklin County,63710
50,3,5,37,71,North Carolina,Gaston County,213442
50,3,5,37,73,North Carolina,Gates County,11431
50,3,5,37,75,North Carolina,Graham County,8616
50,3,5,37,77,North Carolina,Granville County,58674
50,3,5,37,79,North Carolina,Greene County,21134
50,3,5,37,81,North Carolina,Guilford County,517600
50,3,5,37,83,North Carolina,Halifax County,52456
50,3,5,37,85,North Carolina,Harnett County,128140
50,3,5,37,87,North Carolina,Haywood County,59868
50,3,5,37,89,North Carolina,Henderson County,112655
50,3,5,37,91,North Carolina,Hertford County,24184
50,3,5,37,93,North Carolina,Hoke County,52671
50,3,5,37,95,North Carolina,Hyde County,5526
50,3,5,37,97,North Carolina,Iredell County,169866
50,3,5,37,99,North Carolina,Jackson County,41265
50,3,5,37,101,North Carolina,Johnston County,185660
50,3,5,37,103,North Carolina,Jones County,10013
50,3,5,37,105,North Carolina,Lee County,59660
50,3,5,37,107,North Carolina,Lenoir County,58106
50,3,5,37,109,North Carolina,Lincoln County,81035
50,3,5,37,111,North Carolina,McDowell County,44989
50,3,5,37,113,North Carolina,Macon County,34201
50,3,5,37,115,North Carolina,Madison County,21139
50,3,5,37,117,North Carolina,Martin County,23357
50,3,5,37,119,North Carolina,Mecklenburg County,1034070
50,3,5,37,121,North Carolina,Mitchell County,15246
50,3,5,37,123,North Carolina,Montgomery County,27548
50,3,5,37,125,North Carolina,Moore County,94352
50,3,5,37,127,North Carolina,Nash County,93919
50,3,5,37,129,North Carolina,New Hanover County,220358
50,3,5,37,131,North Carolina,Northampton County,20426
50,3,5,37,133,North Carolina,Onslow County,186311
50,3,5,37,135,North Carolina,Orange County,141354
50,3,5,37,137,North Carolina,Pamlico County,12781
50,3,5,37,139,North Carolina,Pasquotank County,39829
50,3,5,37,141,North Carolina,Pender County,57611
50,3,5,37,143,North Carolina,Perquimans County,13440
50,3,5,37,145,North Carolina,Person County,39259
50,3,5,37,147,North Carolina,Pitt County,175842
50,3,5,37,149,North Carolina,Polk County,20366
50,3,5,37,151,North Carolina,Randolph County,142799
50,3,5,37,153,North Carolina,Richmond County,45437
50,3,5,37,155,North Carolina,Robeson County,134197
50,3,5,37,157,North Carolina,Rockingham County,91758
50,3,5,37,159,North Carolina,Rowan County,139142
50,3,5,37,161,North Carolina,Rutherford County,66390
50,3,5,37,163,North Carolina,Sampson County,63724
50,3,5,37,165,North Carolina,Scotland County,35509
50,3,5,37,167,North Carolina,Stanly County,60714
50,3,5,37,169,North Carolina,Stokes County,46351
50,3,5,37,171,North Carolina,Surry County,72743
50,3,5,37,173,North Carolina,Swain County,14434
50,3,5,37,175,North Carolina,Transylvania County,33211
50,3,5,37,177,North Carolina,Tyrrell County,4070
50,3,5,37,179,North Carolina,Union County,222742
50,3,5,37,181,North Carolina,Vance County,44568
50,3,5,37,183,North Carolina,Wake County,1024198
50,3,5,37,185,North Carolina,Warren County,20155
50,3,5,37,187,North Carolina,Washington County,12385
50,3,5,37,189,North Carolina,Watauga County,52906
50,3,5,37,191,North Carolina,Wayne County,124132
50,3,5,37,193,North Carolina,Wilkes County,68502
50,3,5,37,195,North Carolina,Wilson County,81714
50,3,5,37,197,North Carolina,Yadkin County,37585
50,3,5,37,199,North Carolina,Yancey County,17587
40,2,4,38,0,North Dakota,North Dakota,756927
50,2,4,38,1,North Dakota,Adams County,2359
50,2,4,38,3,North Dakota,Barnes County,11099
50,2,4,38,5,North Dakota,Benson County,6753
50,2,4,38,7,North Dakota,Billings County,936
50,2,4,38,9,North Dakota,Bottineau County,6716
50,2,4,38,11,North Dakota,Bowman County,3294
50,2,4,38,13,North Dakota,Burke County,2308
50,2,4,38,15,North Dakota,Burleigh County,92991
50,2,4,38,17,North Dakota,Cass County,171512
50,2,4,38,19,North Dakota,Cavalier County,3828
50,2,4,38,21,North Dakota,Dickey County,5104
50,2,4,38,23,North Dakota,Divide County,2450
50,2,4,38,25,North Dakota,Dunn County,4646
50,2,4,38,27,North Dakota,Eddy County,2365
50,2,4,38,29,North Dakota,Emmons County,3402
50,2,4,38,31,North Dakota,Foster County,3356
50,2,4,38,33,North Dakota,Golden Valley County,1845
50,2,4,38,35,North Dakota,Grand Forks County,70916
50,2,4,38,37,North Dakota,Grant County,2388
50,2,4,38,39,North Dakota,Griggs County,2314
50,2,4,38,41,North Dakota,Hettinger County,2704
50,2,4,38,43,North Dakota,Kidder County,2417
50,2,4,38,45,North Dakota,LaMoure County,4125
50,2,4,38,47,North Dakota,Logan County,1935
50,2,4,38,49,North Dakota,McHenry County,5968
50,2,4,38,51,North Dakota,McIntosh County,2759
50,2,4,38,53,North Dakota,McKenzie County,12826
50,2,4,38,55,North Dakota,McLean County,9744
50,2,4,38,57,North Dakota,Mercer County,8853
50,2,4,38,59,North Dakota,Morton County,30310
50,2,4,38,61,North Dakota,Mountrail County,10331
50,2,4,38,63,North Dakota,Nelson County,2968
50,2,4,38,65,North Dakota,Oliver County,1846
50,2,4,38,67,North Dakota,Pembina County,7091
50,2,4,38,69,North Dakota,Pierce County,4312
50,2,4,38,71,North Dakota,Ramsey County,11630
50,2,4,38,73,North Dakota,Ransom County,5448
50,2,4,38,75,North Dakota,Renville County,2571
50,2,4,38,77,North Dakota,Richland County,16402
50,2,4,38,79,North Dakota,Rolette County,14649
50,2,4,38,81,North Dakota,Sargent County,3876
50,2,4,38,83,North Dakota,Sheridan County,1310
50,2,4,38,85,North Dakota,Sioux County,4370
50,2,4,38,87,North Dakota,Slope County,767
50,2,4,38,89,North Dakota,Stark County,32154
50,2,4,38,91,North Dakota,Steele County,1956
50,2,4,38,93,North Dakota,Stutsman County,21103
50,2,4,38,95,North Dakota,Towner County,2272
50,2,4,38,97,North Dakota,Traill County,8014
50,2,4,38,99,North Dakota,Walsh County,10897
50,2,4,38,101,North Dakota,Ward County,71275
50,2,4,38,103,North Dakota,Wells County,4168
50,2,4,38,105,North Dakota,Williams County,35294
40,2,3,39,0,Ohio,Ohio,11613423
50,2,3,39,1,Ohio,Adams County,28024
50,2,3,39,3,Ohio,Allen County,104425
50,2,3,39,5,Ohio,Ashland County,53213
50,2,3,39,7,Ohio,Ashtabula County,98632
50,2,3,39,9,Ohio,Athens County,65886
50,2,3,39,11,Ohio,Auglaize County,45876
50,2,3,39,13,Ohio,Belmont County,69154
50,2,3,39,15,Ohio,Brown County,43839
50,2,3,39,17,Ohio,Butler County,376353
50,2,3,39,19,Ohio,Carroll County,27811
50,2,3,39,21,Ohio,Champaign County,38987
50,2,3,39,23,Ohio,Clark County,135959
50,2,3,39,25,Ohio,Clermont County,201973
50,2,3,39,27,Ohio,Clinton County,41917
50,2,3,39,29,Ohio,Columbiana County,104806
50,2,3,39,31,Ohio,Coshocton County,36569
50,2,3,39,33,Ohio,Crawford County,42306
50,2,3,39,35,Ohio,Cuyahoga County,1255921
50,2,3,39,37,Ohio,Darke County,52076
50,2,3,39,39,Ohio,Defiance County,38352
50,2,3,39,41,Ohio,Delaware County,193013
50,2,3,39,43,Ohio,Erie County,75550
50,2,3,39,45,Ohio,Fairfield County,151408
50,2,3,39,47,Ohio,Fayette County,28679
50,2,3,39,49,Ohio,Franklin County,1251722
50,2,3,39,51,Ohio,Fulton County,42537
50,2,3,39,53,Ohio,Gallia County,30142
50,2,3,39,55,Ohio,Geauga County,94102
50,2,3,39,57,Ohio,Greene County,164427
50,2,3,39,59,Ohio,Guernsey County,39258
50,2,3,39,61,Ohio,Hamilton County,807598
50,2,3,39,63,Ohio,Hancock County,75573
50,2,3,39,65,Ohio,Hardin County,31682
50,2,3,39,67,Ohio,Harrison County,15450
50,2,3,39,69,Ohio,Henry County,27816
50,2,3,39,71,Ohio,Highland County,43026
50,2,3,39,73,Ohio,Hocking County,28491
50,2,3,39,75,Ohio,Holmes County,43909
50,2,3,39,77,Ohio,Huron County,58469
50,2,3,39,79,Ohio,Jackson County,32596
50,2,3,39,81,Ohio,Jefferson County,67347
50,2,3,39,83,Ohio,Knox County,61061
50,2,3,39,85,Ohio,Lake County,229245
50,2,3,39,87,Ohio,Lawrence County,61109
50,2,3,39,89,Ohio,Licking County,170570
50,2,3,39,91,Ohio,Logan County,45386
50,2,3,39,93,Ohio,Lorain County,305147
50,2,3,39,95,Ohio,Lucas County,433689
50,2,3,39,97,Ohio,Madison County,44094
50,2,3,39,99,Ohio,Mahoning County,231900
50,2,3,39,101,Ohio,Marion County,65355
50,2,3,39,103,Ohio,Medina County,176395
50,2,3,39,105,Ohio,Meigs County,23257
50,2,3,39,107,Ohio,Mercer County,40968
50,2,3,39,109,Ohio,Miami County,104224
50,2,3,39,111,Ohio,Monroe County,14409
50,2,3,39,113,Ohio,Montgomery County,532258
50,2,3,39,115,Ohio,Morgan County,14777
50,2,3,39,117,Ohio,Morrow County,35074
50,2,3,39,119,Ohio,Muskingum County,86290
50,2,3,39,121,Ohio,Noble County,14326
50,2,3,39,123,Ohio,Ottawa County,40877
50,2,3,39,125,Ohio,Paulding County,18976
50,2,3,39,127,Ohio,Perry County,35985
50,2,3,39,129,Ohio,Pickaway County,56998
50,2,3,39,131,Ohio,Pike County,28217
50,2,3,39,133,Ohio,Portage County,162275
50,2,3,39,135,Ohio,Preble County,41329
50,2,3,39,137,Ohio,Putnam County,34042
50,2,3,39,139,Ohio,Richland County,121707
50,2,3,39,141,Ohio,Ross County,77170
50,2,3,39,143,Ohio,Sandusky County,59679
50,2,3,39,145,Ohio,Scioto County,76825
50,2,3,39,147,Ohio,Seneca County,55610
50,2,3,39,149,Ohio,Shelby County,48901
50,2,3,39,151,Ohio,Stark County,375165
50,2,3,39,153,Ohio,Summit County,541968
50,2,3,39,155,Ohio,Trumbull County,203751
50,2,3,39,157,Ohio,Tuscarawas County,92916
50,2,3,39,159,Ohio,Union County,54277
50,2,3,39,161,Ohio,Van Wert County,28562
50,2,3,39,163,Ohio,Vinton County,13048
50,2,3,39,165,Ohio,Warren County,224469
50,2,3,39,167,Ohio,Washington County,61112
